"sitename","datasetid","taxon","base_prop","post_prop","abs_diff","bc_contribution","direction","category","group"
"Tilbury Fort",41243,"Rosa",0,0.000801282051282051,0.000801282051282051,0.000400641025641026,"increase","other","A_anthropogenic"
"Tilbury Fort",41243,"Anthemis",0,0.000784076608463112,0.000784076608463112,0.000392038304231556,"increase","other","A_anthropogenic"
"Tilbury Fort",41243,"cf. Taxus",0.00043956043956044,0.00118732734952287,0.000747766909962433,0.000373883454981217,"increase","other","A_anthropogenic"
"Tilbury Fort",41243,"Limonium",0.000440917107583774,0,0.000440917107583774,0.000220458553791887,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Saxifraga hirsuta",0.000440917107583774,0,0.000440917107583774,0.000220458553791887,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Caryophyllaceae",0.00043956043956044,0,0.00043956043956044,0.00021978021978022,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Armeria maritima",0.00043956043956044,0,0.00043956043956044,0.00021978021978022,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Persicaria maculosa",0.000436871996505024,0,0.000436871996505024,0.000218435998252512,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Helianthemum",0.000436871996505024,0,0.000436871996505024,0.000218435998252512,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Ranunculus",0.000832025117739404,0.000399361022364217,0.000432664095375186,0.000216332047687593,"decrease","pastoral","A_anthropogenic"
"Tilbury Fort",41243,"Menyanthes",0.000422654268808115,0,0.000422654268808115,0.000211327134404057,"decrease","wetland","A_anthropogenic"
"Tilbury Fort",41243,"Rubus",0.000422654268808115,0,0.000422654268808115,0.000211327134404057,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Osmunda",0.000421407501053519,0,0.000421407501053519,0.000210703750526759,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Plantago lanceolata",0.000421407501053519,0,0.000421407501053519,0.000210703750526759,"decrease","pastoral","A_anthropogenic"
"Tilbury Fort",41243,"Thalictrum",0.000421407501053519,0,0.000421407501053519,0.000210703750526759,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Astragalus danicus",0.000421407501053519,0,0.000421407501053519,0.000210703750526759,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Plantago major/P. media",0,0.00040453074433657,0.00040453074433657,0.000202265372168285,"increase","other","A_anthropogenic"
"Tilbury Fort",41243,"Mercurialis",0,0.00040453074433657,0.00040453074433657,0.000202265372168285,"increase","other","A_anthropogenic"
"Tilbury Fort",41243,"Acer",0,0.000400641025641026,0.000400641025641026,0.000200320512820513,"increase","other_tree","A_anthropogenic"
"Tilbury Fort",41243,"Trifolium",0,0.000396825396825397,0.000396825396825397,0.000198412698412698,"increase","pastoral","A_anthropogenic"
"Tilbury Fort",41243,"Thelypteris",0.000392464678178964,0,0.000392464678178964,0.000196232339089482,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Rumex acetosa",0.000392464678178964,0,0.000392464678178964,0.000196232339089482,"decrease","pastoral","A_anthropogenic"
"Tilbury Fort",41243,"Helleborus",0,0.000383435582822086,0.000383435582822086,0.000191717791411043,"increase","other","A_anthropogenic"
"Tilbury Fort",41243,"Chrysosplenium",0,0.000383435582822086,0.000383435582822086,0.000191717791411043,"increase","other","A_anthropogenic"
"Tilbury Fort",41243,"Polygonaceae",0.00037593984962406,0,0.00037593984962406,0.00018796992481203,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Rumex obtusifolius",0,0.000361271676300578,0.000361271676300578,0.000180635838150289,"increase","other","A_anthropogenic"
"Tilbury Fort",41243,"Hedera",0.00161246629766466,0.00150280433224864,0.000109661965416019,5.48309827080095e-05,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Lotus",0,0,0,0,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Polygonum aviculare",0,0,0,0,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Potentilla-type",0,0,0,0,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Rumex",0,0,0,0,"decrease","pastoral","A_anthropogenic"
"Tilbury Fort",41243,"Primula",0,0,0,0,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Rumex acetosella",0,0,0,0,"decrease","pastoral","A_anthropogenic"
"Tilbury Fort",41243,"Myriophyllum",0,0,0,0,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Anemone nemorosa",0,0,0,0,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Prunella vulgaris",0,0,0,0,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Rhamnus cathartica",0,0,0,0,"decrease","other","A_anthropogenic"
"Tilbury Fort",41243,"Typha latifolia",0,0,0,0,"decrease","other","A_anthropogenic"
"Aveley marshes",41212,"Spermatophyta undiff. (exotic)",0.116566768413142,0.289483364707594,0.172916596294452,0.0864582981472261,"increase","other","B_unexplained"
"Aveley marshes",41212,"Sparganium erectum",0.101091328418163,0.00859338024978984,0.0924979481683733,0.0462489740841866,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Poaceae",0.126753941420319,0.0381380330663128,0.088615908354006,0.044307954177003,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Corylus-type",0.144730917534107,0.100162663443981,0.044568254090126,0.022284127045063,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Alnus",0.176408414622482,0.216534304552753,0.040125889930271,0.0200629449651355,"increase","other_tree","B_unexplained"
"Aveley marshes",41212,"Lythrum salicaria",0,0.0260592532701274,0.0260592532701274,0.0130296266350637,"increase","other","B_unexplained"
"Aveley marshes",41212,"Quercus",0.167399416760687,0.141699316202849,0.0257001005578376,0.0128500502789188,"decrease","other_tree","B_unexplained"
"Aveley marshes",41212,"Dryopteris-type",0.00376626075083298,0.0151952819376336,0.0114290211868006,0.00571451059340032,"increase","other","B_unexplained"
"Aveley marshes",41212,"Cyperaceae",0.010526226930185,0.0180939394399971,0.00756771250981207,0.00378385625490604,"increase","wetland","B_unexplained"
"Aveley marshes",41212,"Ulmus",0.0306244011883555,0.0232868495017484,0.00733755168660711,0.00366877584330355,"decrease","climate_sensitive_tree","B_unexplained"
"Aveley marshes",41212,"Typha latifolia",0.00551070092731271,0.000662592200224942,0.00484810872708776,0.00242405436354388,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Tilia",0.0225843965423828,0.0184851372991311,0.00409925924325172,0.00204962962162586,"decrease","climate_sensitive_tree","B_unexplained"
"Aveley marshes",41212,"Pteridium aquilinum",0.00300221880867042,0.00685443505038786,0.00385221624171744,0.00192610812085872,"increase","other","B_unexplained"
"Aveley marshes",41212,"Hedera helix",0.00662268203084767,0.0034492484201703,0.00317343361067737,0.00158671680533868,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Poaceae (Cerealia-type)",0.00356671638579072,0.000684138209829685,0.00288257817596103,0.00144128908798052,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Chenopodium-type",0.0214881679595402,0.0241188997611865,0.00263073180164634,0.00131536590082317,"increase","other","B_unexplained"
"Aveley marshes",41212,"Polypodium vulgare",0.00250851532758966,0.0043793155817523,0.00187080025416264,0.000935400127081321,"increase","other","B_unexplained"
"Aveley marshes",41212,"Artemisia",0.000645161290322581,0.00238233114861029,0.00173716985828771,0.000868584929143857,"increase","arable","B_unexplained"
"Aveley marshes",41212,"Juglans-type",0.00110497237569061,0,0.00110497237569061,0.000552486187845304,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Caryophyllaceae",0.00129032258064516,0.00032101926815034,0.000969303312494822,0.000484651656247411,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Filipendula-type",0.00128178870114354,0.0020534612268687,0.000771672525725162,0.000385836262862581,"increase","other","B_unexplained"
"Aveley marshes",41212,"Potamogeton-type",0.000860215053763441,0.00161605057357073,0.000755835519807286,0.000377917759903643,"increase","other","B_unexplained"
"Aveley marshes",41212,"Pinus",0.0243155228008738,0.025055402584247,0.000739879783373219,0.00036993989168661,"increase","climate_sensitive_tree","B_unexplained"
"Aveley marshes",41212,"Salix",0.00673870958312234,0.0060127540878493,0.000725955495273043,0.000362977747636522,"decrease","other_tree","B_unexplained"
"Aveley marshes",41212,"Taxus",0,0.000702063788196278,0.000702063788196278,0.000351031894098139,"increase","other_tree","B_unexplained"
"Aveley marshes",41212,"Galium-type",0,0.000700513369556371,0.000700513369556371,0.000350256684778185,"increase","other","B_unexplained"
"Aveley marshes",41212,"Aster-type",0.000529100529100529,0.00121007699017645,0.000680976461075921,0.00034048823053796,"increase","other","B_unexplained"
"Aveley marshes",41212,"Apiaceae",0.00193548387096774,0.00259027228104029,0.000654788410072548,0.000327394205036274,"increase","other","B_unexplained"
"Aveley marshes",41212,"cf. Vicia-type",0.00062111801242236,0,0.00062111801242236,0.00031055900621118,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Rosa",0,0.0005719967653274,0.0005719967653274,0.0002859983826637,"increase","other","B_unexplained"
"Aveley marshes",41212,"Betula",0.00560906951932345,0.00505822730533235,0.000550842213991097,0.000275421106995548,"decrease","climate_sensitive_tree","B_unexplained"
"Aveley marshes",41212,"Sphagnum",0.00032258064516129,0.000835575068442114,0.000512994423280824,0.000256497211640412,"increase","wetland","B_unexplained"
"Aveley marshes",41212,"Cirsium-type",0.00160371172714938,0.0011083042091957,0.000495407517953686,0.000247703758976843,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Fraxinus",0.0072210720036807,0.00673317036962013,0.000487901634060568,0.000243950817030284,"decrease","other_tree","B_unexplained"
"Aveley marshes",41212,"Plantago major/P. media",0.000529100529100529,9.56937799043062e-05,0.000433406749196223,0.000216703374598111,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Gentianella campestris-type",0.00043010752688172,0,0.00043010752688172,0.00021505376344086,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Unknown (pre-Quaternary)",0,0.000389330271609838,0.000389330271609838,0.000194665135804919,"increase","other","B_unexplained"
"Aveley marshes",41212,"cf. Taxus",0,0.000371360097072532,0.000371360097072532,0.000185680048536266,"increase","other","B_unexplained"
"Aveley marshes",41212,"Menyanthes trifoliata",0,0.000357880181158387,0.000357880181158387,0.000178940090579194,"increase","other","B_unexplained"
"Aveley marshes",41212,"Anthemis-type",0,0.000342468657737608,0.000342468657737608,0.000171234328868804,"increase","other","B_unexplained"
"Aveley marshes",41212,"Limonium-type",0.00043010752688172,9.37207122774133e-05,0.000336386814604307,0.000168193407302154,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Ranunculus-type",0,0.000320736174207231,0.000320736174207231,0.000160368087103616,"increase","other","B_unexplained"
"Aveley marshes",41212,"Chamaenerion-type",0,0.000311088235322467,0.000311088235322467,0.000155544117661233,"increase","other","B_unexplained"
"Aveley marshes",41212,"Scrophularia-type",0,0.000300980609951877,0.000300980609951877,0.000150490304975938,"increase","other","B_unexplained"
"Aveley marshes",41212,"Calluna vulgaris",0,0.00029668316757265,0.00029668316757265,0.000148341583786325,"increase","pastoral","B_unexplained"
"Aveley marshes",41212,"Anemone nemorosa",0,0.000288325322472291,0.000288325322472291,0.000144162661236146,"increase","other","B_unexplained"
"Aveley marshes",41212,"cf. Hornungia-type",0,0.000282765446062491,0.000282765446062491,0.000141382723031246,"increase","other","B_unexplained"
"Aveley marshes",41212,"Serratula",0,0.000239029154691805,0.000239029154691805,0.000119514577345903,"increase","other","B_unexplained"
"Aveley marshes",41212,"Armeria maritima-type",0,0.000180935289618887,0.000180935289618887,9.04676448094436e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Potentilla-type",0,0.000178954903364352,0.000178954903364352,8.94774516821761e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Cichorioideae",0,0.000174457027471988,0.000174457027471988,8.72285137359939e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Prunus-type",0,0.000160700362415713,0.000160700362415713,8.03501812078564e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Sinapis-type",0.000851681174261819,0.000998198077817716,0.000146516903555897,7.32584517779483e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Centaurea cyanus",0,0.00012950012950013,0.00012950012950013,6.47500647500648e-05,"increase","arable","B_unexplained"
"Aveley marshes",41212,"Viburnum opulus",0,0.000117757889778615,0.000117757889778615,5.88789448893076e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Succisa",0,0.000117757889778615,0.000117757889778615,5.88789448893076e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Myriophyllum-type",0,0.000113636363636364,0.000113636363636364,5.68181818181818e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Viburnum lantana",0,0.000113636363636364,0.000113636363636364,5.68181818181818e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Sambucus nigra",0,0.000109529025191676,0.000109529025191676,5.47645125958379e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Juniperus-type",0,0.00010771219302025,0.00010771219302025,5.3856096510125e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Fagus",0,0.000101688021151108,0.000101688021151108,5.08440105755542e-05,"increase","other_tree","B_unexplained"
"Aveley marshes",41212,"Acer-type",0,9.37207122774133e-05,9.37207122774133e-05,4.68603561387067e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Cannabis-type",0,9.37207122774133e-05,9.37207122774133e-05,4.68603561387067e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Lamiaceae",0,9.21998893601328e-05,9.21998893601328e-05,4.60999446800664e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Hypericum elodes",0,6.93962526023595e-05,6.93962526023595e-05,3.46981263011797e-05,"increase","other","B_unexplained"
"Aveley marshes",41212,"Plantago lanceolata",0.000529100529100529,0.000525065155408006,4.03537369252267e-06,2.01768684626134e-06,"decrease","pastoral","B_unexplained"
"Aveley marshes",41212,"Trifolium-type",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Picea",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Polygonum aviculare",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Carduoideae",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Ligustrum vulgare",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Mentha-type",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Primula veris-type",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Liliaceae",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Rumex undiff.",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Ilex-type",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Mercurialis",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Rumex obtusifolius",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Abies",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Hydrocotyle vulgaris",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Scutellaria",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Rumex acetosella",0,0,0,0,"decrease","pastoral","B_unexplained"
"Aveley marshes",41212,"cf. Melampyrum",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Valeriana dioica",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Astragalus danicus",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Saxifraga hirsuta",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Linnaea borealis",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"cf. Ceratocapnos claviculata",0,0,0,0,"decrease","other","B_unexplained"
"Aveley marshes",41212,"Thalictrum",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Alnus glutinosa",0.223656029594144,0.600987615585783,0.37733158599164,0.18866579299582,"increase","other","B_unexplained"
"Church Moor",52113,"Corylus avellana-type",0.221924299693644,0.0711931422059853,0.150731157487658,0.0753655787438292,"decrease","other","B_unexplained"
"Church Moor",52113,"Pteridophyta (monolete) undiff.",0.171447013587403,0.0487316871814517,0.122715326405951,0.0613576632029755,"decrease","other","B_unexplained"
"Church Moor",52113,"Quercus",0.163438434260086,0.130430781693948,0.0330076525661384,0.0165038262830692,"decrease","other_tree","B_unexplained"
"Church Moor",52113,"Pinus sylvestris",0.0290101768494535,0.0027204823959243,0.0262896944535292,0.0131448472267646,"decrease","other","B_unexplained"
"Church Moor",52113,"Pteridium aquilinum",0.0324877356009197,0.0141492815429933,0.0183384540579264,0.00916922702896319,"decrease","other","B_unexplained"
"Church Moor",52113,"Cyperaceae undiff.",0.037892267361618,0.0203137393612047,0.0175785280004133,0.00878926400020665,"decrease","other","B_unexplained"
"Church Moor",52113,"Tilia cordata",0.00387683407964877,0.0198045752446261,0.0159277411649774,0.00796387058248869,"increase","other","B_unexplained"
"Church Moor",52113,"Filipendula",0.0142697074432478,0.00277913630025994,0.0114905711429879,0.00574528557149395,"decrease","wetland","B_unexplained"
"Church Moor",52113,"Ulmus",0.0176212837348783,0.00850175685845652,0.00911952687642179,0.00455976343821089,"decrease","climate_sensitive_tree","B_unexplained"
"Church Moor",52113,"Salix",0.0120923492118414,0.0046874847481024,0.00740486446373902,0.00370243223186951,"decrease","other_tree","B_unexplained"
"Church Moor",52113,"Betula",0.0170708930740997,0.0100659549947043,0.0070049380793954,0.0035024690396977,"decrease","climate_sensitive_tree","B_unexplained"
"Church Moor",52113,"Polypodium",0.00544628009543891,0.0105242737799964,0.00507799368455746,0.00253899684227873,"increase","other","B_unexplained"
"Church Moor",52113,"Solidago virgaurea-type",0.00384037561572631,9.76956515925871e-05,0.00374267996413372,0.00187133998206686,"decrease","other","B_unexplained"
"Church Moor",52113,"Botrychium lunaria",0.00223838898343948,0.000183104793577427,0.00205528418986205,0.00102764209493103,"decrease","other","B_unexplained"
"Church Moor",52113,"Ranunculus acris-type",0.00116862449639709,0.00312512960355595,0.00195650510715886,0.000978252553579431,"increase","other","B_unexplained"
"Church Moor",52113,"Fraxinus excelsior",0.00255964484855188,0.00422788079734722,0.00166823594879534,0.000834117974397672,"increase","other","B_unexplained"
"Church Moor",52113,"Fagus sylvatica",0.000452072229670941,0.00189221051229698,0.00144013828262604,0.00072006914131302,"increase","other","B_unexplained"
"Church Moor",52113,"Plantago lanceolata",0.000782536869150842,0.00222093574366533,0.00143839887451449,0.000719199437257243,"increase","pastoral","B_unexplained"
"Church Moor",52113,"Bryophyta",0.00046116062959853,0.00170832620501658,0.00124716557541805,0.000623582787709023,"increase","other","B_unexplained"
"Church Moor",52113,"Ilex aquifolium",0.000693219573792055,0.0017788662448868,0.00108564667109475,0.000542823335547374,"increase","other","B_unexplained"
"Church Moor",52113,"Hedera helix",0.002078891064185,0.00309261855412367,0.00101372748993867,0.000506863744969333,"increase","other","B_unexplained"
"Church Moor",52113,"Apiaceae undiff.",0.001123174980123,0.00040480950616109,0.000718365473961915,0.000359182736980957,"decrease","other","B_unexplained"
"Church Moor",52113,"Urtica dioica",0.00307586318794995,0.0025564004291758,0.000519462758774153,0.000259731379387076,"decrease","other","B_unexplained"
"Church Moor",52113,"Rubiaceae",0.000439587946921131,0.000901372525303595,0.000461784578382465,0.000230892289191232,"increase","other","B_unexplained"
"Church Moor",52113,"Rumex acetosa",0.000286820389598828,0.000741496430393209,0.000454676040794381,0.000227338020397191,"increase","pastoral","B_unexplained"
"Church Moor",52113,"Hydrocotyle vulgaris",4.89389242225702e-05,0.00046399984735318,0.00041506092313061,0.000207530461565305,"increase","other","B_unexplained"
"Church Moor",52113,"Cichorium intybus-type",0.000202426373467687,0.000575696302195424,0.000373269928727737,0.000186634964363869,"increase","other","B_unexplained"
"Church Moor",52113,"Calluna vulgaris",0.000943967486538591,0.00127576155442991,0.000331794067891319,0.000165897033945659,"increase","pastoral","B_unexplained"
"Church Moor",52113,"Artemisia-type",0.000166759077037337,0.000484974338123028,0.000318215261085691,0.000159107630542845,"increase","other","B_unexplained"
"Church Moor",52113,"Carpinus betulus",0.000458762312998045,0.000153181015427536,0.000305581297570509,0.000152790648785255,"decrease","other","B_unexplained"
"Church Moor",52113,"Viscum album",0.000120955322721488,0.000366154618353156,0.000245199295631668,0.000122599647815834,"increase","other","B_unexplained"
"Church Moor",52113,"Pedicularis",7.31946241707884e-05,0.000308730892415007,0.000235536268244218,0.000117768134122109,"increase","other","B_unexplained"
"Church Moor",52113,"Equisetum",0.000235208978600789,0,0.000235208978600789,0.000117604489300394,"decrease","other","B_unexplained"
"Church Moor",52113,"Poaceae undiff.",0.0240655633102755,0.0242939783216976,0.000228415011422137,0.000114207505711068,"increase","pastoral","B_unexplained"
"Church Moor",52113,"Osmunda regalis",0.000254306060488569,3.08356460067838e-05,0.000223470414481785,0.000111735207240892,"decrease","other","B_unexplained"
"Church Moor",52113,"Centaurea nigra",8.68911797798729e-05,0.000271319027125773,0.0001844278473459,9.22139236729499e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Callitriche",4.45282342698174e-05,0.000217981677657828,0.000173453443388011,8.67267216940055e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Caltha palustris-type",0,0.000169835180084062,0.000169835180084062,8.49175900420312e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Brassicaceae",0.000305851117837355,0.000450447408865399,0.000144596291028044,7.22981455140222e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Lonicera periclymenum",0.000312148496315612,0.00017238857811874,0.000139759918196871,6.98799590984357e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Amaranthaceae",0.000725439892165884,0.000593867975911246,0.000131571916254637,6.57859581273187e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Rosaceae undiff.",0.000654823664137945,0.000786068631791065,0.00013124496765312,6.56224838265599e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Melampyrum",0.000152231760986888,2.71399880584053e-05,0.000125091772928483,6.25458864642413e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Symphytum",0,0.000121738061923333,0.000121738061923333,6.08690309616666e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Succisa pratensis",0.000275968355240847,0.000162242735631549,0.000113725619609298,5.6862809804649e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Rumex acetosella",6.88207401751964e-05,0.000181669227905723,0.000112848487730527,5.64242438652634e-05,"increase","pastoral","B_unexplained"
"Church Moor",52113,"Erica tetralix",0,8.98022177250661e-05,8.98022177250661e-05,4.4901108862533e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Veronica",8.524726134746e-05,0,8.524726134746e-05,4.262363067373e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Myriophyllum spicatum",0,8.22103038208569e-05,8.22103038208569e-05,4.11051519104284e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Typha latifolia",0.000123463210734137,4.22119037568594e-05,8.12513069772777e-05,4.06256534886388e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Achillea-type",0.000149153227687817,7.34687411900479e-05,7.56844864977689e-05,3.78422432488844e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Geum",0.000163724045597937,9.45536607687832e-05,6.91703848291533e-05,3.45851924145767e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Rhinanthus-type",0.000102789209984253,3.55795915462891e-05,6.72096184379639e-05,3.3604809218982e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Rumex sanguineus-type",9.38086303939962e-05,2.69048643994834e-05,6.69037659945128e-05,3.34518829972564e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Juniperus communis",6.44312505972611e-05,0,6.44312505972611e-05,3.22156252986305e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Poaceae (annulus 8-10 µm)",0.000147744981523089,0.00020756964583552,5.98246643124311e-05,2.99123321562156e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Caryophyllaceae undiff.",0.000114418688102158,7.17343569030961e-05,4.26843311990617e-05,2.13421655995308e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Tilletia sphagni",4.26785525707273e-05,0,4.26785525707273e-05,2.13392762853637e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Potamogeton natans-type",0,4.22119037568594e-05,4.22119037568594e-05,2.11059518784297e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Plantago major",3.59734759021708e-05,0,3.59734759021708e-05,1.79867379510854e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Rosa",0,3.33678134071874e-05,3.33678134071874e-05,1.66839067035937e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Erica ciliaris",0,2.87935502447452e-05,2.87935502447452e-05,1.43967751223726e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Chelidonium majus",0,2.76755320621039e-05,2.76755320621039e-05,1.38377660310519e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Pinguicula",0,2.76755320621039e-05,2.76755320621039e-05,1.38377660310519e-05,"increase","other","B_unexplained"
"Church Moor",52113,"Linum catharticum",2.75633958103638e-05,0,2.75633958103638e-05,1.37816979051819e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Viola palustris-type",2.63991552270327e-05,0,2.63991552270327e-05,1.31995776135164e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Plantago coronopus",2.31267345050879e-05,0,2.31267345050879e-05,1.15633672525439e-05,"decrease","other","B_unexplained"
"Church Moor",52113,"Cornus sanguinea",5.41025549449554e-05,3.59324469996407e-05,1.81701079453147e-05,9.08505397265737e-06,"decrease","other","B_unexplained"
"Church Moor",52113,"Poaceae (annulus 10-12 µm)",4.91142604926139e-05,6.47531863311586e-05,1.56389258385448e-05,7.81946291927238e-06,"increase","other","B_unexplained"
"Church Moor",52113,"Thalictrum",2.31267345050879e-05,3.19693094629156e-05,8.84257495782771e-06,4.42128747891386e-06,"increase","other","B_unexplained"
"Church Moor",52113,"Polygonum",1.8896447467876e-05,2.71399880584053e-05,8.24354059052922e-06,4.12177029526461e-06,"increase","other","B_unexplained"
"Church Moor",52113,"Nymphaea alba",2.37868696479543e-05,2.76755320621039e-05,3.88866241414956e-06,1.94433120707478e-06,"increase","other","B_unexplained"
"Church Moor",52113,"Circaea",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Linnaea borealis",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Menyanthes trifoliata",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Picea",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Ligustrum vulgare",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Abies",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Anagallis arvensis-type",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Centaurea cyanus",0,0,0,0,"decrease","arable","B_unexplained"
"Church Moor",52113,"Juglans regia",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Polygala",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Drosera rotundifolia-type",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Fagopyrum esculentum",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Sparganium emersum-type",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Blechnum spicant",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Cannabis sativa",0,0,0,0,"decrease","other","B_unexplained"
"Church Moor",52113,"Solanum nigrum",0,0,0,0,"decrease","other","B_unexplained"
